ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 845.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
1.00000000000000000000e+03 1.94639683264498253301e+00 9.37508038335242170121e-27


TRANSMITTANCE WITH THE ESTIMATED THICKNESSES AND OPTICAL PARAMETERS

lambda                     t
4.00000000000000000000e+02 8.44404319066418884709e-01
4.03351955307262585393e+02 8.33760739450236543213e-01
4.06703910614525113942e+02 8.24003787330179204851e-01
4.10055865921787699335e+02 8.15114573413693532800e-01
4.13407821229050284728e+02 8.07068397695649419887e-01
4.16759776536312870121e+02 7.99836320994641081228e-01
4.20111731843575398671e+02 7.93386425114267268555e-01
4.23463687150837984063e+02 7.87684810288582726301e-01
4.26815642458100569456e+02 7.82696374336858236020e-01
4.30167597765363154849e+02 7.78385412837328760638e-01
4.33519553072625683399e+02 7.74716074309960589517e-01
4.36871508379888268792e+02 7.71652699282577181350e-01
4.40223463687150854184e+02 7.69160067426556404158e-01
4.43575418994413439577e+02 7.67203572789322052472e-01
4.46927374301675968127e+02 7.65749343545651495191e-01
4.50279329608938553520e+02 7.64764319617649124261e-01
4.53631284916201138913e+02 7.64216298928710235927e-01
4.56983240223463667462e+02 7.64073960903695614810e-01
4.60335195530726252855e+02 7.64306874046970063930e-01
4.63687150837988838248e+02 7.64885492965698299273e-01
4.67039106145251366797e+02 7.66352922917069023789e-01
4.70391061452513952190e+02 7.68111935728209349605e-01
4.73743016759776537583e+02 7.70136480187366356809e-01
4.77094972067039122976e+02 7.72401167545046951624e-01
4.80446927374301708369e+02 7.74881270943207467461e-01
4.83798882681564236918e+02 7.77696900920622602449e-01
4.87150837988826822311e+02 7.80681758882363463492e-01
4.90502793296089407704e+02 7.84173554616023227304e-01
4.93854748603351936254e+02 7.87793568666819599144e-01
4.97206703910614521646e+02 7.91684844970454992819e-01
5.00558659217877107039e+02 7.95664244814060617195e-01
5.03910614525139635589e+02 7.99711749674039684699e-01
5.07262569832402220982e+02 8.03807966807881579818e-01
5.10614525139664806375e+02 8.07991500269615747776e-01
5.13966480446927334924e+02 8.12187547169543555547e-01
5.17318435754189977160e+02 8.16378748502929463271e-01
5.20670391061452505710e+02 8.20548491566140625331e-01
5.24022346368715034259e+02 8.24680942679396067341e-01
5.27374301675977676496e+02 8.28761078418186025729e-01
5.30726256983240205045e+02 8.32774714711740360329e-01
5.34078212290502733595e+02 8.36708533204837290320e-01
5.37430167597765375831e+02 8.40550104330507363848e-01
5.40782122905027904380e+02 8.44287906603778726122e-01
5.44134078212290432930e+02 8.47911341718569855352e-01
5.47486033519553075166e+02 8.51410745109029032385e-01
5.50837988826815603716e+02 8.54777391720722978796e-01
5.54189944134078245952e+02 8.58003496824003897281e-01
5.57541899441340774501e+02 8.61082211789315765671e-01
5.60893854748603416738e+02 8.64007614830165415754e-01
5.64245810055865945287e+02 8.66774696801885347064e-01
5.67597765363128473837e+02 8.69379342221572204430e-01
5.70949720670391116073e+02 8.71818305745068800050e-01
5.74301675977653644622e+02 8.74089184399350127563e-01
5.77653631284916173172e+02 8.76190385922302361621e-01
5.81005586592178815408e+02 8.78121093605888414224e-01
5.84357541899441343958e+02 8.79881228072830756659e-01
5.87709497206703872507e+02 8.81471406441050153724e-01
5.91061452513966514744e+02 8.82892899344484338719e-01
5.94413407821229043293e+02 8.84147586283926756323e-01
5.97765363128491571842e+02 8.85237909777836007308e-01
6.01117318435754214079e+02 8.86166828771509540452e-01
6.04469273743016742628e+02 8.86937771744475633717e-01
