ESTIMATED THICKNESSES

Thickness of film 1 = 166.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 280.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
9.62690217391304258854e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.67119565217391254919e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.71548913043478250984e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.75978260869565133362e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.80407608695652129427e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.84836956521739011805e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.89266304347826007870e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.93695652173913003935e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.98124999999999886313e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
1.00255434782608688238e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.00698369565217387844e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.01141304347826076082e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.01584239130434775689e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.02027173913043475295e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.02470108695652152164e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.02913043478260851771e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.03355978260869551377e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.03798913043478250984e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.04241847826086950590e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.04684782608695650197e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.05127717391304349803e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.05570652173913049410e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.06013586956521726279e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.06456521739130425885e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.06899456521739125492e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.07342391304347802361e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.07785326086956501968e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.08228260869565201574e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.08671195652173901181e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.09114130434782600787e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.09557065217391300394e+03 1.93723571035608688184e+00 8.76576218521447209087e-03
1.10000000000000000000e+03 1.93723571035608688184e+00 8.76576218521447209087e-03


TRANSMITTANCE WITH THE ESTIMATED THICKNESSES AND OPTICAL PARAMETERS

lambda                     t
2.85000000000000000000e+02 2.21199439409877152488e-03
2.89429347826086939222e+02 4.87495025735959399554e-03
2.93858695652173935287e+02 1.05018997070195369697e-02
2.98288043478260874508e+02 2.21394491776271754024e-02
3.02717391304347813730e+02 4.56610655471215501344e-02
3.07146739130434752951e+02 9.18227810240346692394e-02
3.11576086956521749016e+02 1.78541641176256177248e-01
3.16005434782608688238e+02 2.31779085604000872900e-01
3.20434782608695627459e+02 2.96841912942213348447e-01
3.24864130434782623524e+02 3.76881372054684693484e-01
3.29293478260869562746e+02 4.77542952075600268813e-01
3.33722826086956501968e+02 5.31475037034197406172e-01
3.38152173913043498032e+02 5.98464973454625348559e-01
3.42581521739130437254e+02 6.44872611146921403957e-01
3.47010869565217376476e+02 6.99729820332916752079e-01
3.51440217391304372541e+02 7.34797983580659286318e-01
3.55869565217391311762e+02 7.69940784939080802296e-01
3.60298913043478250984e+02 8.02396978342729050304e-01
3.64728260869565190205e+02 8.29525558191428036281e-01
3.69157608695652186270e+02 8.49258934852994640252e-01
3.73586956521739125492e+02 8.60487441570205957575e-01
3.78016304347826064713e+02 8.63219891939024597249e-01
3.82445652173913003935e+02 8.58462310497642544505e-01
3.86875000000000000000e+02 8.47885705479595297440e-01
3.91304347826086939222e+02 8.33427104410946362201e-01
3.95733695652173878443e+02 8.16953662923364021253e-01
4.00163043478260874508e+02 8.00053000414134518614e-01
4.04592391304347813730e+02 7.83948089461648289777e-01
4.09021739130434752951e+02 7.69500632993007416260e-01
4.13451086956521749016e+02 7.57261556358745702155e-01
4.17880434782608688238e+02 7.47537121816388649975e-01
4.22309782608695627459e+02 7.40452204274843817089e-01
4.26739130434782623524e+02 7.36002574463035963426e-01
4.31168478260869562746e+02 7.34094361012863516613e-01
4.35597826086956501968e+02 7.34572001058052870270e-01
4.40027173913043498032e+02 7.37237143785190007783e-01
4.44456521739130380411e+02 7.41861096995044322355e-01
4.48885869565217376476e+02 7.48193092110514879067e-01
4.53315217391304372541e+02 7.55966193163078448158e-01
4.57744565217391254919e+02 7.58534653634740707595e-01
4.62173913043478250984e+02 7.61492272827910654520e-01
4.66603260869565190205e+02 7.64801536661373959625e-01
4.71032608695652129427e+02 7.68425302320861147720e-01
4.75461956521739125492e+02 7.72326955173657347942e-01
4.79891304347826064713e+02 7.76470545056556327168e-01
4.84320652173913003935e+02 7.80820908142106140382e-01
4.88750000000000000000e+02 7.85343778773620271316e-01
4.93179347826086939222e+02 7.90005894187011392660e-01
4.97608695652173878443e+02 7.94775093857723269331e-01
5.02038043478260874508e+02 7.99620414281941083168e-01
5.06467391304347813730e+02 8.04512179287396378413e-01
5.10896739130434752951e+02 8.09422085440779981447e-01
5.15326086956521749016e+02 8.14323281750431671178e-01
5.19755434782608631394e+02 8.19190442632669268974e-01
5.24184782608695627459e+02 8.23999832997944547941e-01
5.28614130434782623524e+02 8.28729364300947457522e-01
5.33043478260869505903e+02 8.33358640469855971311e-01
5.37472826086956501968e+02 8.37868992767947795564e-01
5.41902173913043498032e+02 8.42243502830306689511e-01
5.46331521739130494097e+02 8.46467013344647578599e-01
5.50760869565217376476e+02 8.50526126094310663817e-01
5.55190217391304258854e+02 8.53957654789772147019e-01
5.59619565217391254919e+02 8.57255530724944980747e-01
5.64048913043478250984e+02 8.60412477153614352332e-01
5.68478260869565247049e+02 8.63422239536536406668e-01
5.72907608695652129427e+02 8.66279556117292348638e-01
5.77336956521739125492e+02 8.68980124249725149888e-01
5.81766304347826007870e+02 8.71520562881835547664e-01
5.86195652173913003935e+02 8.73898371640057791687e-01
5.90625000000000000000e+02 8.76111886986658205956e-01
5.95054347826086996065e+02 8.78160235941551237104e-01
5.99483695652173878443e+02 8.80043287868391921336e-01
6.03913043478260760821e+02 8.81761604823851463664e-01
6.08342391304347756886e+02 8.83316390959382968795e-01
6.12771739130434752951e+02 8.84709441447373401424e-01
6.17201086956521749016e+02 8.85943091379484459758e-01
6.21630434782608745081e+02 8.87020165055297460377e-01
6.26059782608695627459e+02 8.87943926045274278813e-01
6.30489130434782509838e+02 8.88718028374649970935e-01
6.34918478260869505903e+02 8.89346469135272044149e-01
6.39347826086956501968e+02 8.89833542791684362072e-01
